incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc003962,Murder,Southeast,Oakdale,Nc,5641 River Rd,26.082207,-91.941329,,Off0050,Michael,Davis,2667.0,Sus00128,David,Walker,39.0,Female,,Vic00781,Michael,White,32.0,Male,9448467596,Blunt Object,Critical,Open,Warning,1.0,30983.34,No,Incident At 5641 River Rd. Officer Responded At Scene.
Inc000888,Kidnaping,Northwest,Lakewood,Fl,5868 Cedar Lane,34.733729,,,Off0048,Charles,Jackson,8057.0,,,,,,,Vic00370,Sarah,Wilson,,Male,7724194289,Unarmed,,Closed,,4.0,8046.58,Yes,Incident At 5868 Cedar Lane. Officer Responded At Scene.
Inc000439,Drug Offense,Midtown,Maplewood,Pa,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,Off0015,William,Jackson,7691.0,,,,,,,Vic00131,Thomas,Jones,68.0,Female,2301913879,Knife,Critical,Under Investigation,Arrest Made,5.0,49510.26,,Incident At 1875 Main St. Officer Responded At Scene.
Inc002346,Assault,Midtown,Riverside,Az,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,Off0122,Carol,Martin,4007.0,,,,,,,Vic00097,Anthony,Lee,21.0,Unknown,,,Medium,Pending,Dismissed,2.0,5498.74,Yes,Incident At 6633 Elm Blvd. Officer Responded At Scene.
Inc003014,Theft,North,Fairview,Ny,7366 River Rd,26.572662,-103.697433,,Off0115,Thomas,Garcia,6558.0,Sus00690,Emily,Miller,34.0,Other,,Vic00457,Daniel,Flores,,,7142327500,Rifle,Low,Resolved,Arrest Made,,31443.55,No,
Inc001740,Robbery,Southwest,Lakewood,Il,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,Off0146,Carol,Anderson,7876.0,Sus00519,Charles,Jackson,,Female,Hispanic,Vic00493,William,Harris,15.0,Male,3429775613,,High,Closed,Arrest Made,4.0,,No,Incident At 4273 Park Rd. Officer Responded At Scene.
Inc003520,Vandalism,Southwest,Hillcrest,Oh,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,Off0126,Sarah,Scott,3390.0,Sus00303,Joseph,Walker,27.0,Female,Asian,Vic00147,Robert,Brown,41.0,Female,2775716907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,Yes,Incident At 8811 Lincoln St. Officer Responded At Scene.
Inc002991,Drug Offense,North,Fairview,Il,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,Off0014,Joseph,Walker,2959.0,,,,,,,Vic00735,Anthony,Walker,32.0,Male,3977918191,Hands/Feet,,Closed,Arrest Made,1.0,3026.01,No,Incident At 764 Cedar Lane. Officer Responded At Scene.
Inc002074,Assault,North,Maplewood,Fl,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,Off0017,Jennifer,Brown,7932.0,Sus00722,Charles,Johnson,44.0,Unknown,Asian,Vic00595,Richard,Young,13.0,Female,,,Medium,Closed,Arrest Made,0.0,-43515.93,No,Incident At 6053 River Rd. Officer Responded At Scene.
Inc001318,Fraud,North,Fairview,Fl,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,Off0067,John,Moore,2703.0,Sus00142,Karen,Young,23.0,Female,Black,Vic00379,Linda,Taylor,32.0,Male,4456494353,,Medium,Under Investigation,Dismissed,2.0,20394.14,Yes,Incident At 2541 Cedar Lane. Officer Responded At Scene.
Inc001434,Kidnapping,South,Springfield,Oh,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,Off0079,Anthony,Young,5601.0,Sus00251,Barbara,Harris,38.0,Male,Black,Vic00214,Karen,Taylor,36.0,Unknown,8389804015,Bat,Low,Pending,No Arrest,4.0,,No,Incident At 8749 Park Rd. Officer Responded At Scene.
Inc003499,Sexual Assualt,Northeast,Maplewood,Ga,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,Off0125,Mary,Young,7163.0,Sus00566,Karen,Brown,50.0,Male,Black,Vic00553,Sarah,Brown,56.0,Male,5019438143,Unarmed,Low,Under Investigation,Warning,1.0,38981.98,Yes,Incident At 3550 Main St. Officer Responded At Scene.
Inc002994,Theft,Northwest,Centerville,Il,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,Off0139,Daniel,Davis,7317.0,Sus00285,Matthew,Martin,59.0,Other,Other,Vic00522,Joseph,Johnson,66.0,Unknown,6221323522,,High,,Warning,,3776.15,Yes,Incident At 9815 Sunset Blvd. Officer Responded At Scene.
Inc002823,Trespassing,Northwest,Maplewood,Nc,9246 Park Rd,,-107.808034,2021-03-24 16:41:44,Off0142,Daniel,Young,4932.0,Sus00231,Michelle,Torres,66.0,Female,,Vic00939,Michael,Flores,,Male,2332133396,Unarmed,High,Open,Arrest Made,1.0,47839.91,No,
Inc001105,Theft,West,Centerville,Oh,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,Off0023,Sarah,Jones,1581.0,,,,,,,Vic00236,James,Smith,,Female,3904447271,,Low,Closed,,0.0,9542.22,No,
Inc001276,Cyber Crime,West,Hillcrest,Tx,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,Off0063,Jennifer,Wilson,7804.0,Sus00581,Susan,Brown,41.0,Unknown,Hispanic,Vic00565,Michael,Hall,73.0,Male,6845933586,Knife,Low,Pending,Arrest Made,3.0,42807.37,Yes,Incident At 6693 Lincoln St. Officer Responded At Scene.
Inc001673,D.U.I.,South,Maplewood,Nc,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,Off0086,Richard,Allen,7793.0,Sus00012,James,Harris,42.0,,Hispanic,Vic00287,David,Williams,40.0,,,Hands/Feet,High,Under Investigation,Warning,3.0,36625.89,Yes,Incident At 5280 River Rd. Officer Responded At Scene.
Inc001518,Vandlism,Central,Hillcrest,Oh,2220 Sunset Blvd,26.396224,83.6101,,Off0020,William,Lee,8841.0,Sus00406,Linda,Thomas,54.0,Female,Hispanic,Vic00906,Mary,Davis,,Female,3772864714,Firearm,Medium,Closed,,,,Yes,Incident At 2220 Sunset Blvd. Officer Responded At Scene.
Inc004690,Cybercrime,South,Oakdale,Az,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,Off0036,Linda,Jackson,2630.0,Sus00218,Mark,Jones,48.0,,Other,Vic00058,Ashley,Walker,,Female,6601572674,Pistol,High,Open,No Arrest,3.0,27569.82,,Incident At 8690 Cedar Lane. Officer Responded At Scene.
Inc002192,B&E,Southwest,Springfield,Tx,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,Off0095,William,Anderson,3790.0,Sus00371,Richard,Garcia,73.0,,,Vic00860,James,Young,37.0,Male,5731845245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,,Incident At 8483 Washington Ave. Officer Responded At Scene.
Inc002978,Kidnapping,Midtown,Oakdale,Tx,7351 Oak Ave,29.787316,,2023-12-02 00:34:49,Off0095,Donna,Flores,8359.0,Sus00480,Mary,Jones,55.0,Male,Black,Vic00595,Sarah,Walker,31.0,Male,8147782055,Firearm,Medium,,Arrest Made,2.0,26729.93,No,Incident At 7351 Oak Ave. Officer Responded At Scene.
Inc002490,Arson,North,Maplewood,Pa,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,Off0144,Barbara,Hill,2985.0,Sus00760,David,Taylor,,Male,Unknown,Vic00374,Joseph,Jones,10.0,Female,,Knife,Medium,Open,Warning,0.0,-12396.77,No,
Inc004430,Asslt,Southwest,Maplewood,Pa,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,Off0133,Ashley,Jackson,5526.0,Sus00653,Jessica,Scott,53.0,Unknown,,Vic00256,Donna,Thomas,32.0,Female,7789988999,,Medium,Closed,No Arrest,4.0,23477.59,Yes,Incident At 6695 Elm Blvd. Officer Responded At Scene.
Inc004652,Arsen,Central,Centerville,Nc,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,Off0071,Richard,Hall,2831.0,Sus00497,James,Thomas,26.0,Male,Asian,Vic00539,Carol,Lee,73.0,Female,7746021705,Blunt Object,Critical,,Warning,3.0,25237.67,Yes,
Inc001507,Kidnapping,East,Maplewood,Fl,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,Off0052,Chris,Miller,,Sus00624,Matthew,Miller,26.0,,Black,Vic00945,Barbara,Miller,,Other,5386274323,Blunt Object,Low,Open,Dismissed,3.0,31448.97,No,
Inc003563,Theft,South,Springfield,Pa,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,Off0019,Patricia,Brown,4088.0,Sus00200,Charles,Moore,,Female,Black,Vic00351,James,Flores,55.0,Male,3571561364,Rifle,High,,,0.0,14485.64,No,Incident At 6656 Oak Ave. Officer Responded At Scene.
Inc000485,Theft/Larceny,Southwest,Fairview,Ga,2737 River Rd,35.429191,-114.838555,,Off0001,Anthony,Green,8040.0,,,,,,,Vic00041,Richard,Miller,75.0,,5657497611,Hands/Feet,High,,No Arrest,2.0,28683.83,Yes,Incident At 2737 River Rd. Officer Responded At Scene.
Inc000645,Burglary,Northwest,Fairview,Oh,8760 Sunset Blvd,46.114455,-99.23943,,Off0109,Mark,Garcia,4918.0,Sus00694,David,Young,68.0,Unknown,Unknown,Vic00863,Jennifer,Jackson,45.0,Male,,Pistol,Critical,Open,No Arrest,1.0,-47202.73,Yes,Incident At 8760 Sunset Blvd. Officer Responded At Scene.
Inc000287,Hacking,Midtown,Riverside,Tx,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,Off0042,Richard,Walker,5861.0,Sus00616,Chris,Moore,,Female,Other,Vic00845,Linda,Martin,10.0,,,Firearm,Medium,Open,No Arrest,3.0,17211.16,Yes,Incident At 3084 Elm Blvd. Officer Responded At Scene.
Inc003716,Fraud,Northwest,Centerville,Ga,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,Off0109,Ashley,White,8209.0,Sus00124,Susan,Hall,27.0,Female,Black,Vic00468,Michelle,Walker,,Male,7534932839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,,
Inc003380,Drug Offense,South,Riverside,Az,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,Off0073,Carol,Martin,5494.0,Sus00314,James,Jackson,47.0,,Other,Vic00321,Matthew,White,37.0,Male,5508009175,Rifle,Critical,Open,Warning,3.0,43602.71,No,
Inc004214,Fire Setting,Northeast,Riverside,Az,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,Off0057,John,Williams,8638.0,Sus00028,Donna,Nguyen,61.0,Male,Asian,,,,,,,Blunt Object,Critical,Open,,4.0,4749.08,Yes,Incident At 4035 Park Rd. Officer Responded At Scene.
Inc004013,Roberry,Midtown,Springfield,Oh,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,Off0081,Barbara,Lee,5077.0,Sus00309,John,Wilson,47.0,,Other,Vic00245,Ashley,Jones,63.0,Female,5232586026,,,Closed,Warning,3.0,35351.53,No,Incident At 526 Elm Blvd. Officer Responded At Scene.
Inc000606,Assault & Battery,East,Riverside,Oh,4640 Washington Ave,36.05119,,,Off0037,William,Hall,1943.0,Sus00142,Anthony,Moore,36.0,Male,White,Vic00674,David,Moore,85.0,Male,,Knife,Critical,Pending,Warning,3.0,31554.87,No,Incident At 4640 Washington Ave. Officer Responded At Scene.
Inc002286,Tresspassing,West,Lakewood,Il,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,Off0100,Emily,Allen,2992.0,Sus00461,Chris,Martin,44.0,,Black,Vic00579,Matthew,Davis,74.0,Male,7633484073,Firearm,High,Under Investigation,Warning,5.0,,No,Incident At 8849 Park Rd. Officer Responded At Scene.
Inc003756,Sexual Assault,South,Lakewood,Oh,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,Off0036,Mary,White,2350.0,Sus00461,Sarah,Taylor,38.0,Female,White,Vic00090,Nancy,Williams,47.0,Female,5309632891,Blunt Object,High,Open,Dismissed,1.0,29185.86,,Incident At 1192 Oak Ave. Officer Responded At Scene.
Inc001742,Drug Offense,Southwest,Centerville,Fl,4365 Main St,,,2021-11-21 09:55:01,Off0116,Robert,Walker,4169.0,Sus00065,Daniel,Scott,27.0,Female,Black,Vic00291,Barbara,Walker,50.0,Female,5086457273,Unarmed,Medium,,No Arrest,2.0,9379.36,No,Incident At 4365 Main St. Officer Responded At Scene.
Inc004408,Robbery,North,Hillcrest,Ga,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,Off0148,Barbara,Anderson,8387.0,Sus00417,Charles,Wilson,22.0,Female,Hispanic,Vic00909,Jennifer,Green,61.0,Female,9518542345,Hands/Feet,Medium,Under Investigation,Warning,,17530.72,No,Incident At 305 Main St. Officer Responded At Scene.
Inc000479,Robbry,North,Fairview,Fl,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,Off0118,Matthew,Anderson,8659.0,Sus00713,Linda,Hill,22.0,Unknown,Unknown,Vic00845,Richard,Johnson,,Unknown,,Knife,High,Pending,Warning,2.0,45861.57,No,Incident At 382 Lincoln St. Officer Responded At Scene.
Inc001349,Domestic Violence,Southwest,Maplewood,Tx,4336 River Rd,47.441424,-74.724534,,Off0088,Nancy,Jones,9264.0,Sus00200,Anthony,Lee,39.0,Male,Hispanic,Vic00378,Michelle,White,43.0,,3037727439,Hands/Feet,Medium,Pending,No Arrest,2.0,20808.54.0,Yes,Incident At 4336 River Rd. Officer Responded At Scene.
Inc002068,Graffiti,Northeast,Maplewood,Ny,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,Off0142,Michael,Thompson,8575.0,Sus00594,James,Johnson,66.0,Female,,Vic00010,David,Miller,33.0,Female,9575876822,,Medium,Closed,,5.0,20209.81,No,Incident At 6568 Washington Ave. Officer Responded At Scene.
Inc001614,Fraud,Central,Lakewood,Az,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,Off0112,Thomas,Torres,4281.0,Sus00624,Jennifer,Wilson,,Female,White,,,,,,,Knife,Low,Open,Arrest Made,3.0,24610.82,Yes,Incident At 3556 Sunset Blvd. Officer Responded At Scene.
Inc004903,Fraud,North,Centerville,Fl,2223 Maple Dr,39.257005,-87.305942,,Off0011,Michael,Jones,1311.0,Sus00542,Mary,Smith,35.0,Female,Hispanic,Vic00386,Joseph,Martin,58.0,Female,9337717003,Knife,Low,,Arrest Made,3.0,,Yes,Incident At 2223 Maple Dr. Officer Responded At Scene.
Inc002325,Domestic Violence,Midtown,Maplewood,Pa,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,Off0020,Carol,Jones,3342.0,Sus00722,Robert,Allen,51.0,Male,,Vic00351,Mary,Garcia,30.0,Male,9689242190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,No,Incident At 5798 Lincoln St. Officer Responded At Scene.
Inc004048,Narcotics,North,Springfield,Ca,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,Off0123,John,Walker,9322.0,,,,,,,Vic00363,Mark,Harris,32.0,Female,,Firearm,High,Pending,Arrest Made,2.0,13485.64,No,
Inc002805,Fraud,Northeast,Centerville,Tx,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,Off0069,Chris,Harris,5839.0,Sus00502,Mark,Lee,33.0,Male,,Vic00987,Linda,Moore,33.0,Male,4898226586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,No,Incident At 6392 Sunset Blvd. Officer Responded At Scene.
Inc003800,Homicide,Northwest,Centerville,Ca,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,Off0088,Barbara,Thomas,8048.0,,,,,,,Vic00130,Patricia,Allen,49.0,,3208136162,Rifle,Critical,Under Investigation,,3.0,1876.51,,Incident At 7222 Elm Blvd. Officer Responded At Scene.
Inc004160,Arson,Central,Riverside,Az,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,Off0069,Mark,Jackson,8393.0,Sus00535,Susan,Williams,31.0,Male,Hispanic,Vic00533,Matthew,Brown,47.0,Male,,Firearm,,Open,No Arrest,1.0,47783.51,No,Incident At 7900 Park Rd. Officer Responded At Scene.
Inc003328,Arson,West,Maplewood,Nc,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,Off0121,Daniel,Young,1986.0,Sus00252,Nancy,Scott,20.0,Male,Asian,Vic00516,Joseph,Williams,,Male,4913222390,Rifle,Critical,Closed,Dismissed,0.0,,Yes,
Inc004491,Scam,West,Oakdale,Ga,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,Off0092,Mark,Davis,9432.0,Sus00118,Karen,Lee,42.0,Female,Hispanic,Vic00168,Daniel,Torres,40.0,,5745466648,Pistol,Medium,Pending,Arrest Made,5.0,18573.08,No,Incident At 6841 Main St. Officer Responded At Scene.
Inc000951,Drug Offense,South,Lakewood,Ga,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,Off0040,Richard,Jones,8177.0,Sus00489,Linda,Brown,,Other,White,Vic00534,Ashley,Scott,81.0,Male,6025124652,Hands/Feet,Low,Open,No Arrest,4.0,22116.2,Yes,Incident At 9654 Main St. Officer Responded At Scene.
Inc002471,Assault & Battery,Southeast,Hillcrest,Oh,7739 Main St,28.802854,-100.642381,,Off0048,Barbara,Wright,5263.0,Sus00195,James,Hall,42.0,Male,Other,Vic00853,Patricia,Green,65.0,Unknown,5509948079,,Low,Closed,Warning,3.0,27341.25,Yes,Incident At 7739 Main St. Officer Responded At Scene.
Inc003007,Kidnaping,West,Fairview,Pa,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,Off0070,Susan,Moore,5146.0,Sus00414,Mark,Lee,,Female,,Vic00471,Susan,Taylor,11.0,Female,6032608163,Hands/Feet,Low,Under Investigation,Arrest Made,,15227.54,No,Incident At 5506 Sunset Blvd. Officer Responded At Scene.
Inc000224,Kidnapping,East,Riverside,Az,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,Off0051,William,Harris,8168.0,Sus00696,Michael,Wright,25.0,Female,Asian,Vic00829,John,Young,13.0,,8841984334,Knife,Medium,Under Investigation,Arrest Made,2.0,38719.28,No,Incident At 6188 Elm Blvd. Officer Responded At Scene.
Inc000658,Arson,South,Centerville,Ca,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,Off0125,Emily,Young,2979.0,Sus00119,Patricia,Williams,34.0,Female,Other,Vic00261,Chris,Williams,23.0,Unknown,7163461988,,Medium,Under Investigation,,1.0,36572.72,Yes,Incident At 8549 Lincoln St. Officer Responded At Scene.
Inc001951,Burglry,North,Springfield,Tx,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,Off0131,James,Hall,1233.0,Sus00653,Nancy,Anderson,29.0,Female,Hispanic,Vic00583,Daniel,Harris,59.0,Female,5341734520,,Low,Closed,Dismissed,0.0,11268.3,No,
Inc002610,Arson,South,Centerville,Nc,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,Off0071,David,Hill,,Sus00602,Daniel,Hill,72.0,Male,White,Vic00090,Robert,Anderson,69.0,Male,8273559704,Pistol,Critical,Closed,No Arrest,5.0,8159.25,No,Incident At 8458 Main St. Officer Responded At Scene.
Inc001953,Drug Offense,South,Fairview,Nc,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,Off0088,Jennifer,Wright,3842.0,Sus00109,Jessica,Thomas,66.0,Female,White,Vic00840,Mary,White,21.0,Unknown,9759832006,,Low,Closed,Warning,5.0,2689.23,Yes,Incident At 4489 River Rd. Officer Responded At Scene.
Inc003117,Domestic Violence,South,Lakewood,Az,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,Off0133,Mary,Brown,4262.0,,,,,,,Vic00976,Joseph,Thomas,,,2412147924,Unarmed,Medium,Open,Arrest Made,5.0,40823.52,Yes,Incident At 1122 Cedar Lane. Officer Responded At Scene.
Inc000081,Trespassing,South,Springfield,Nc,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,Off0035,Sarah,Smith,9689.0,,,,,,,Vic00958,Charles,Harris,75.0,Male,3818083845,,Medium,Open,,4.0,30308.04,No,Incident At 2019 Sunset Blvd. Officer Responded At Scene.
Inc001252,Asslt,East,Centerville,Nc,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,Off0036,Daniel,Anderson,,Sus00776,Donna,Wilson,,,,Vic00018,John,Jackson,32.0,Male,4812813246,Hands/Feet,High,,No Arrest,0.0,,No,Incident At 1704 Park Rd. Officer Responded At Scene.
Inc003165,Assault,Midtown,Lakewood,Il,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,Off0109,William,Wright,7370.0,Sus00502,David,Taylor,38.0,Female,Asian,Vic00771,Jessica,Anderson,16.0,Male,,Pistol,Medium,Closed,Dismissed,1.0,23552.38,No,Incident At 7376 Washington Ave. Officer Responded At Scene.
Inc001291,Sex Assault,Southeast,Hillcrest,Ga,2647 Cedar Lane,44.346667,-74.658257,,Off0093,Emily,Jones,9130.0,Sus00061,Joseph,Walker,57.0,Male,Other,Vic00314,Anthony,Thomas,36.0,Male,8744017274,Hands/Feet,Critical,Open,Arrest Made,3.0,42566.53,No,
Inc004335,Assault,Northeast,Oakdale,Fl,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,Off0055,Donna,Thompson,,Sus00630,Joseph,Brown,40.0,Male,Black,Vic00387,Patricia,Young,60.0,Male,5645364844,Hands/Feet,High,,Warning,2.0,-19857.76,No,Incident At 263 Maple Dr. Officer Responded At Scene.
Inc003686,Kidnaping,South,Springfield,Tx,5841 Washington Ave,47.090974,,2021-08-12 02:21:49,Off0039,Jennifer,Wilson,4812.0,Sus00101,Patricia,Hall,63.0,Female,Unknown,Vic00932,Mary,Scott,22.0,Female,3386581021,Hands/Feet,,,Warning,2.0,29986.94,No,Incident At 5841 Washington Ave. Officer Responded At Scene.
Inc003665,Theft,North,Springfield,Il,3893 Lincoln St,36.411991,92.9121,,Off0115,Carol,Scott,6527.0,Sus00573,Carol,Walker,,Female,White,Vic00791,Matthew,Moore,23.0,Other,,Blunt Object,Medium,Under Investigation,Arrest Made,2.0,33335.06,No,
Inc002037,Abduction,Southwest,Fairview,Tx,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,Off0112,Michael,Garcia,8510.0,Sus00224,Michelle,Brown,55.0,Other,,Vic00572,Charles,Scott,80.0,Female,4406211091,Hands/Feet,Medium,Open,Arrest Made,4.0,10190.09,Yes,Incident At 9253 Park Rd. Officer Responded At Scene.
Inc001485,Homicide,East,Fairview,Nc,4009 Maple Dr,44.234565,-117.928197,2022-03-26 04:20:49,Off0041,Linda,Young,9124.0,Sus00267,Donna,White,,Other,Unknown,Vic00334,Patricia,Lee,84.0,,5237299056,Firearm,High,Closed,No Arrest,4.0,26635.58,Yes,Incident At 4009 Maple Dr. Officer Responded At Scene.
Inc002312,Cyber Crime,North,Oakdale,Ga,7375 Elm Blvd,34.075755,-115.57788,2024-05-18 15:16:03,Off0067,Patricia,Young,8536.0,Sus00727,Jessica,Hall,26.0,Male,Black,Vic00770,Linda,Green,70.0,Female,5054822447,Knife,High,Under Investigation,Warning,4.0,25132.87,No,Incident At 7375 Elm Blvd. Officer Responded At Scene.
Inc000893,Fraud,South,Lakewood,Ny,4700 Park Rd,46.139876,-107.687889,2024-02-05 18:38:43,Off0120,Daniel,Smith,9423.0,,,,,,,Vic00874,John,Wright,40.0,Unknown,5367245791,Blunt Object,Medium,Closed,Dismissed,5.0,39170.91,Yes,Incident At 4700 Park Rd. Officer Responded At Scene.
Inc004120,Dom. Violence,West,Maplewood,Az,8276 Maple Dr,,-99.446604,2022-01-07 04:35:10,Off0130,Jessica,Jackson,6830.0,Sus00153,Karen,Williams,64.0,Male,Hispanic,Vic00809,Matthew,Green,71.0,,9352783000,Knife,High,Closed,,5.0,38086.27,,Incident At 8276 Maple Dr. Officer Responded At Scene.
Inc004494,Duii,Midtown,Maplewood,Az,141 Cedar Lane,40.748044,-72.4313,2018-02-28 05:41:15,Off0129,Mark,Allen,,Sus00286,Michelle,Smith,70.0,Other,Hispanic,Vic00698,Richard,Thompson,45.0,Female,5006176389,,Critical,Pending,Dismissed,1.0,14922.11,No,Incident At 141 Cedar Lane. Officer Responded At Scene.
Inc002499,Sa,Southeast,Fairview,Il,899 Elm Blvd,41.615499,-74.866972,,Off0138,Jennifer,Lee,4945.0,Sus00531,Jennifer,Torres,30.0,Other,White,Vic00293,Barbara,Taylor,,Female,2222408350,Hands/Feet,Medium,,,4.0,24137.63,Yes,Incident At 899 Elm Blvd. Officer Responded At Scene.
Inc004549,Deception,North,Oakdale,Il,365 Main St,32.736055,-82.49897,,Off0113,Barbara,Smith,3572.0,Sus00084,Chris,Garcia,71.0,Male,Hispanic,Vic00519,Barbara,Green,57.0,Female,4627425753,Knife,High,Under Investigation,Dismissed,2.0,18763.21,No,Incident At 365 Main St. Officer Responded At Scene.
Inc001649,Fire Setting,Midtown,Oakdale,Ga,3263 Main St,27.558177,91.3274,2019-07-03 14:13:37,Off0104,Mary,Lee,5156.0,Sus00752,Mark,Allen,73.0,Male,Unknown,Vic00315,Sarah,Lee,57.0,Male,8615117827,Firearm,High,Under Investigation,Arrest Made,,20135.18,Yes,Incident At 3263 Main St. Officer Responded At Scene.
Inc004587,Sexual Assault,South,Springfield,Fl,7994 Cedar Lane,29.192954,-103.693049,2024-12-07 01:27:32,Off0044,Emily,Martin,3065.0,Sus00680,Donna,Harris,47.0,Female,Hispanic,Vic00641,Mary,Allen,15.0,Male,4314592464,Rifle,,Closed,Warning,5.0,16209.06,Yes,Incident At 7994 Cedar Lane. Officer Responded At Scene.
Inc003111,Vandalism,Midtown,Maplewood,Tx,6438 Elm Blvd,28.608443,-77.236763,2024-01-08 02:27:25,Off0024,Jessica,Anderson,8058.0,Sus00054,Barbara,Green,60.0,Male,,Vic00882,Mary,Hall,49.0,Male,5621027275,Firearm,Critical,,Warning,1.0,42523.56,Yes,Incident At 6438 Elm Blvd. Officer Responded At Scene.
